"Key","SourceString","DevComment"
"da_quest_01_ff_s_mh_modern_hero.m_CompletedGoal","Я помог Кенею победить нападение ихтианов и вернуть меч.",""
"da_quest_01_ff_s_mh_modern_hero.m_Summary","Мне рассказали о Кенее, воине из Пиргоса, который пропал на уединенном пляже на севере.",""
"da_quest_01_ff_s_mh_modern_hero.m_CompletedSummary","Я встретил дружественного духа по имени Кеней, и мы вместе победили ихтианскую атаку. Меч Кенея был украден ихтианом, и я нашел его для него, но он попросил оставить его себе.",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(0).m_Objectives.Description","Найдите Кенея",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(1).m_Objectives.Description","Присоединитесь к дружескому духу в бою",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(2).m_Objectives.Description","Победите ихтианов вместе с Кенеем",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(3).m_Objectives.Description","Поговорите с Кенеем",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(4).m_Objectives.Description","Найдите меч Кенея",""
"da_quest_01_ff_s_mh_modern_hero.m_Objectives(5).m_Objectives.Description","Верните Кенею его меч",""
"da_quest_01_ff_s_mh_modern_hero.m_QuestInformation(0).m_QuestInformation.Summary","Я наткнулся на дружелюбного духа по имени Кеней, сражающегося с ихтианами на пляже. Он призвал меня присоединиться к нему в битве.",""
"da_quest_01_ff_s_mi_minyade.m_Title","Крылья и клыки",""
"da_quest_01_ff_s_mi_minyade.m_HighVisionGoal","Покончите с нападениями миньяд",""
"da_quest_01_ff_s_mi_minyade.m_CompletedGoal","Я покончил с шумом, который беспокоил миньяд.",""
"da_quest_01_ff_s_mi_minyade.m_Summary","Похожие на летучих мышей монстры, называемые миньядами, нападают на людей в окрестностях Пиргоса. Нужно с ними разобраться.",""
"da_quest_01_ff_s_mi_minyade.m_CompletedSummary","Я обнаружил, что миньяд разозлили шумные ихтианы. Я убил ихтианов и заключил мир с миньядами.",""
"da_quest_01_ff_s_mi_minyade.m_Objectives(0).m_Objectives.Description","Узнайте, что взволновало миньяд",""
"da_quest_01_ff_s_mi_minyade.m_Objectives(1).m_Objectives.Description","Найдите причину нападения миньяд",""
"da_quest_01_ff_s_mi_minyade.m_Objectives(2).m_Objectives.Description","Убейте шумных ихтианов",""
"da_quest_01_ff_s_mi_minyade.m_Objectives(3).m_Objectives.Description","Поговорите с миньядой-предводительницей",""
"da_quest_01_ff_s_mi_minyade.m_Objectives(4).m_Objectives.Description","Поговорите с Отусом",""
"da_quest_01_ff_s_mr_militia_resolve.m_Title","Дым над Пиргосом",""
"da_quest_01_ff_s_mr_militia_resolve.m_HighVisionGoal","Остановите вражеские дымовые сигналы на обзорной площадке",""
"da_quest_01_ff_s_mr_militia_resolve.m_CompletedGoal","Я помог ополченцам уничтожить дымовые сигналы.",""
"da_quest_01_ff_s_mr_militia_resolve.m_Summary","Группе солдат ополчения поручено остановить дымовые сигналы ихтиан для нападения на Пиргос. Им нужна моя помощь.",""
"da_quest_01_ff_s_mr_militia_resolve.m_CompletedSummary","Я помог ополченцам захватить Смотровую площадку и остановить дымовые сигналы, которые ихтианы использовали для координации атак на Пиргос.",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(0).m_Objectives.Description","Помогите ополченцам уничтожить дымовые сигналы",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(1).m_Objectives.Description","Помогите ополчению отбиться от ихтианов",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(2).m_Objectives.Description","Займите холм",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(3).m_Objectives.Description","Уничтожьте дымовой сигнал",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(4).m_Objectives.Description","Разбейте контрнаступление",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(5).m_Objectives.Description","Поговорите с Ниреем",""
"da_quest_01_ff_s_mr_militia_resolve.m_Objectives(6).m_Objectives.Description","Вернитесь к пентеконтору Хрисе",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Title","Наяда и козлята",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_HighVisionGoal","Я должен найти способ поговорить с наядой.",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_CompletedGoal","Я поговорил с наядой и освободил ее коз.",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Summary","Я нашел наяду, окруженную стадом коз. Но когда я приблизился к ее роще, она превратила и меня в козла. Мне повезло, что я спасся. Арион считает, что корень моли может помочь противостоять магии превращения наяд. Чаще всего он растет возле храмов и святилищ.",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_CompletedSummary","Человеческий эгоизм не знает границ. Разбойник лишил наяду ее драгоценной лилии, и она решила отомстить другим, превратив их в козлов. Мне удалось вернуть лилию, и наяда освободила своих пленников.",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Objectives(0).m_Objectives.Description","Найдите корень моли",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Objectives(1).m_Objectives.Description","Съешьте корень моли и поговорите с наядой",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Objectives(2).m_Objectives.Description","Найдите лилию",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_Objectives(3).m_Objectives.Description","Верните священную лилию",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Я должен найти и вернуть священную лилию наяд.",""
"da_quest_01_ff_s_ng_naiad_and_goats.m_QuestInformation(0).m_QuestInformation.Summary","Наяда превратила группу фермеров в козлов, потому что у нее украли священную лилию.",""
"da_quest_01_ff_s_pc_prisoner_cave.m_Title","Клетки в темноте",""
"da_quest_01_ff_s_pc_prisoner_cave.m_HighVisionGoal","Спасите заключенных.",""
"da_quest_01_ff_s_pc_prisoner_cave.m_CompletedGoal","Я вызволил пленников из ихтианского плена.",""
"da_quest_01_ff_s_pc_prisoner_cave.m_Summary","Местные жители оказались заточены ихтианами в пещере. Если их не спасти, кто знает, какая ужасная участь уготована ихтианам?",""
"da_quest_01_ff_s_pc_prisoner_cave.m_CompletedSummary","Я освободил пленников из клеток, в которых их держали ихтианы, и позаботился о том, чтобы они добрались до безопасного места.",""
"da_quest_01_ff_s_pc_prisoner_cave.m_Objectives(0).m_Objectives.Description","Помогите заключенным выбраться из пещеры",""
"da_quest_01_ff_s_pc_prisoner_cave.m_Objectives(1).m_Objectives.Description","Убедитесь, что заключенные благополучно выбрались на свободу",""
"da_quest_01_ff_s_rl_raiders_landing.m_Title","Часть гордости",""
"da_quest_01_ff_s_rl_raiders_landing.m_HighVisionGoal","Найдите Онетаса",""
"da_quest_01_ff_s_rl_raiders_landing.m_CompletedGoal","Я убил Онетаса и спас людей, которых он похитил.",""
"da_quest_01_ff_s_rl_raiders_landing.m_Summary","Я наткнулся на лагерь группы под названием «Бронзовые львы», которая, похоже, заинтересована в том, чтобы завербовать меня. Они посоветовали мне поговорить с их лидером, Онетасом.",""
"da_quest_01_ff_s_rl_raiders_landing.m_CompletedSummary","Лагерь бандитов, называющих себя «Бронзовые львы», пытался завербовать меня, но я понял, что они насильно вербуют местных жителей, поэтому я положил им конец.",""
"da_quest_01_ff_s_rl_raiders_landing.m_Objectives(0).m_Objectives.Description","Найдите и поговорите с Онетасом",""
"da_quest_01_ff_s_rl_raiders_landing.m_Objectives(1).m_Objectives.Description","Убейте Онетаса",""
"da_quest_01_ff_s_rl_raiders_landing.m_Objectives(2).m_Objectives.Description","Проверьте Аластора и Бороса",""
"da_quest_01_ff_s_rl_raiders_landing.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Покончите с угрозой Бронзовых львов",""
"da_quest_01_ff_s_sp_stone_poet.m_Title","Каменный поэт",""
"da_quest_01_ff_s_sp_stone_poet.m_HighVisionGoal","Исследуйте тайну руин Эраны.",""
"da_quest_01_ff_s_sp_stone_poet.m_CompletedGoal","Я победил статую гиппокампуса.",""
"da_quest_01_ff_s_sp_stone_poet.m_Summary","Я наткнулся на таинственные руины и услышал странный, но дружелюбный голос, манящий меня ближе.",""
"da_quest_01_ff_s_sp_stone_poet.m_CompletedSummary","Волшебная статуя гиппокампуса заманила меня поближе, заманив дружелюбным чтением поэмы, но это была ловушка! Я победил ее, положив конец ее злу.",""
"da_quest_01_ff_s_sp_stone_poet.m_Objectives(0).m_Objectives.Description","Найдите источник таинственного голоса",""
"da_quest_01_ff_s_sp_stone_poet.m_Objectives(1).m_Objectives.Description","Поговорите с волшебной статуей гиппокампуса",""
"da_quest_01_ff_s_sp_stone_poet.m_Objectives(2).m_Objectives.Description","Победите призванных гиппокампусом крабов",""
"da_quest_01_ff_s_sp_stone_poet.m_Objectives(3).m_Objectives.Description","Победите Гиппокампуса",""
"da_quest_01_ff_s_sp_stone_poet.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Гиппокампос — зло, и с ним нужно разобраться.",""
