"Key","SourceString","DevComment"
"Frostbite_Mod_FrostExplosion_1Description","Когда обмороженный враг <b>замораживается</>, наносит <b>{Dmg}|round()</> <me_ColdDam>урона холодом</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области вокруг него.",""
"Tempest_0Name","Буря",""
"Tempest_1Description","При применении:\nДает <b>+{dataBase.MSBonus_UI}|round()%</> скорости движения и <b>+{dataBase.DmgBonus_UI}|round()%</> общего урона в течение <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1) сек.</>\n\nПассивно:\nПри поражении врагов другими умениями буря получает заряд <me_Amplify>усиления</>.\nПредел усиления равен <b>{dataActive.AmplifyTotal}|round()</>.\n\nПри применении с <b>30</> зарядами усиления или более тратит их и поражает <b>{dataDmg.TargetLimitTotal}|round()</> врагов в <b>{dataDmg.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области, нанося <b>{dataDmg.LightMinDmgTotal}|round() - {dataDmg.LightMaxDmgTotal}|round()</> <me_LightningDam>урона молнией</>.\nНаносит на <b>5%</> больше урона за каждый заряд <me_Amplify>усиления</>.",""
"Tempest_Mod_AcceleratedAmplify_0Name","Ускоренное усиление",""
"Tempest_Mod_AcceleratedAmplify_1Description","Пока активно, удары генерируют <b>+1</> зарядов <me_Amplify>усиления</>",""
"Tempest_Mod_Discharge_0Name","Разрядка",""
"Tempest_Mod_Discharge_1Description","При наличии хотя бы <b>{Amplify}|round()</> зарядов <me_Amplify>усиления</> наносит <b>{Dmg}|round()</> <me_LightningDam>урона молнией</> ближайшему врагу в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области каждые <b>{Period}|fmt(min_frac=0,max_frac=1) сек.</>\nНаносимый урон повышается на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> за каждый заряд <me_Amplify>усиления</>",""
"Tempest_Mod_EnhancedAmplify_0Name","Усиление",""
"Tempest_Mod_EnhancedAmplify_1Description","<b>+{AmplifyMod}|round()</> предела <me_Amplify>усиления</>",""
"Tempest_Mod_EnhancedArea_0Name","Область",""
"Tempest_Mod_EnhancedArea_1Description","<b>+{TargetLimitMod}|round()</> {TargetLimitMod}|plural(one=поражаемый враг,other=поражаемых врагов)\n<b>+{AreaMod_UI}|fmt(min_frac=0,max_frac=1)%</> области действия",""
