"Key","SourceString","DevComment"
"Flicker_Mod_Rupture_1Description","При ударе с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>",""
"Flicker_Mod_QuickSlash_0Name","Быстрый разрез",""
"Flicker_Mod_QuickSlash_1Description","Теперь наносит <b>{DmgMod_UI}|round()%</> урона оружием.\n<b>-{DistanceMod_UI}|round()%</> проходимой дистанции.\n<b>-{BaseCDMod_UI}|round()%</> длительности перезарядки.\nТребует ближнее оружие",""
"Flicker_Mod_QuickSlash_4Ability_Description","Совершает рывок на <b>{data.TravelDistance_UI}|fmt(min_frac=0,max_frac=1)м</> в сторону цели, нанося <b>{data.WeaponDmg_UI}|round()%</> урона оружием.\nТребует ближнее оружие",""
"Flicker_Mod_MarkRefresh_0Name","Обновление метки",""
"Flicker_Mod_MarkRefresh_1Description","Когда это умение поражает <me_Mark>отмеченного</> врага, перезарядка снижается на <b>{CDRedMod_UI}|round()%</>.",""
"Flicker_Mod_CooldownCharge_0Name","Заряд",""
"Flicker_Mod_CooldownCharge_1Description","<b>+{CDCharge}|round()</> {CDCharge}|plural(one=заряд,other=заряда) умения.\n<b>+{BaseCDMod}|round() сек.</> длительности перезарядки.",""
"Flicker_Mod_Punish_0Name","Наказание",""
"Flicker_Mod_Punish_1Description","Наносит на <b>{DmgMod_UI}|round()%</> больше урона по выведенным из строя или <me_Channel>поддерживающим умение</> врагам.",""
"Flicker_Mod_Doom_0Name","Рок",""
"Flicker_Mod_Doom_1Description","Накладывает <b>{Doom}|round()</> {Doom}|plural(one=заряд,other=заряда) <b>рока</> на всех врагов, через которых вы проходите в <b>{Width_UI}|fmt(min_frac=0,max_frac=1)м</> широкой области.",""
"Bladespin_0Name","Танец клинка",""
"Bladespin_1Description","Наносит <b>{data.WeaponDmg_UI}|round()%</> урона оружием в <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области вокруг.\nТребует топор, кинжал или меч.",""
"Bladespin_Mod_Riposte_0Name","Контратака",""
"Bladespin_Mod_Riposte_1Description","После получения <me_Glancing>скользящей</> атаки ваш следующий танец клинка в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> нанесет <b>+{DmgMod}|round()</> <me_PierceDam>колющего урона</>.",""
"Bladespin_Mod_Bladedance_0Name","Парирование",""
"Bladespin_Mod_Bladedance_1Description","При применении повышает шанс <me_Glancing>скользящих</> атак на <b>{GlanceChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> и снижение урона от <me_Glancing>скользящих</> атак на <b>{GlanceMitigationMod_UI}|fmt(min_frac=0,max_frac=1)%</> в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Bladespin_Mod_ShadowBlades_0Name","Фантомные чары",""
"Bladespin_Mod_ShadowBlades_1Description","Превращает умение в чары, наносящие <b>{Damage}|round()</> <me_PoisonDam>урона ядом</>.\nУбирает требования к оружию.\nТеги: +Фантомное, -Ближняя атака, +Чары",""
"Bladespin_Mod_ShadowBlades_4Ability_Description","Наносит <b>{data.PoisonDmg}|round()</> <me_PoisonDam>урона ядом</> в <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области вокруг.",""
"Bladespin_Mod_ConsumeDoom_0Name","Пресечение рока",""
"Bladespin_Mod_ConsumeDoom_1Description","При ударе тратит весь <me_Doom>рок</> и наносит на <b>{DmgMod_UI}|round()%</> больше урона за каждый заряд <me_Doom>рока</>.",""
"Bladespin_Mod_MarkKiller_0Name","Смертная метка",""
"Bladespin_Mod_MarkKiller_1Description","Наносит <b>{Damage}|round()</> <me_VitalityDam>урона здоровьем</> по <me_Mark>отмеченному</> врагу за каждый потраченный на врагах заряд <me_Doom>рока</>.",""
"Bladespin_Mod_MarkKiller_2DescriptionShort","Наносит <b>{Damage}|round()</> <me_VitalityDam>урона здоровьем</> по <me_Mark>отмеченному</> врагу за каждый потраченный на врагах заряд <me_Doom>рока</>.",""
"Bladespin_Mod_Rupture_0Name","Разрыв",""
"Bladespin_Mod_Rupture_1Description","При ударе с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Bladespin_Mod_Rupture_2DescriptionShort","При ударе с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.",""
"Bladespin_Mod_DoubleStrike_0Name","Двойной удар",""
"Bladespin_Mod_DoubleStrike_1Description","Бьет дважды.\n<b>-{DmgMod_UI}|round()%</> урона.\n<b>+{MPCostMod}|round()</> расхода энергии.\nТребует парное ближнее оружие.",""
"Bladespin_Mod_DoubleStrike_2DescriptionShort","Бьет дважды.\nТребует парное ближнее оружие.",""
"Bladespin_Mod_FlowSpender_0Name","Распад потока",""
"Bladespin_Mod_FlowSpender_1Description","Тратит <me_Flow>поток</> и получает <b>+{LifestealMod_UI}|fmt(min_frac=0,max_frac=1)%</> базового <me_Lifesteal>похищения жизни</> и <b>+{DmgMod_UI}|round()%</> урона.",""
"Scattershot_0Name","Залп",""
"Scattershot_1Description","Выстреливает <b>{data.ProjAmount}|round()</> {data.ProjAmount}|plural(one=снарядом,other=снарядами) в конусе, нанося <b>{IsSpell}|plural(other={data.WeaponDmg_UI}, one={data.PoisonDmg}){IsSpell}|plural(other=%)</> {IsSpell}|plural(other=урона оружием, one = <me_PoisonDam>урона ядом</>).\n<me_Penetration>Пронзает</> всех врагов.\nСнаряды наносят на <b>{data.SecondHitDmgMultiplier_UI}|round()%</> меньше урона после их первого попадания.\nДополнительные попадания в одну и ту же цель наносят на <b>{data.ConsecutiveDmgMultiplier_UI}|round()%</> меньше урона с <b>{data.ConsecutiveAilmentMultiplier_UI}|round()%</> меньшим <me_AilmentChance>шансом хвори</>.\nТребует дальнее оружие.","{IsSpell}|plural(other="
"Scattershot_Mod_BladeTrick_0Name","Клинковый финт",""
"Scattershot_Mod_BladeTrick_1Description","Теперь метает скрытые клинки во все стороны, нанося <b>{Damage}|round()</> <me_PierceDam>колющего урона</>.\n<b>+{ProjAmountMod}|round()</> выпускаемых снарядов.\n<b>+{MoreProjMod_UI}|round()%</> выпускаемых снарядов.\n<b>+{MPCostMod}|round()</> расхода энергии.\nНет требуемого вида оружия",""
"Scattershot_Mod_BladeTrick_4Ability_Description","Метает <b>{data.ProjAmount}|round()</> {data.ProjAmount}|plural(one=снаряд,other=снярадов) во все стороны, нанося <b>{IsSpell}|plural(other={data.PierceDmg}, one={data.PoisonDmg})</> {IsSpell}|plural(other=<me_PierceDam>колющего урона</>, one = <me_PoisonDam>урона ядом</>).\n<me_Penetration>Пронзает</> всех врагов.\nСнаряды наносят на <b>{data.SecondHitDmgMultiplier_UI}|round()%</> меньше урона после их первого попадания.\nДополнительные попадания в одну и ту же цель наносят на <b>{data.ConsecutiveDmgMultiplier_UI}|round()%</> меньше урона с <b>{data.ConsecutiveAilmentMultiplier_UI}|round()%</> меньшим <me_AilmentChance>шансом хвори</>.",""
"Scattershot_Mod_AdditionalProjectiles_0Name","Больше снарядов",""
"Scattershot_Mod_AdditionalProjectiles_1Description","<b>+{ProjAmountMod}|round()</> {ProjAmountMod}|plural(one=выпускаемый снаряд,other=выпускаемых снарядов).\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Scattershot_Mod_ReturningProjectiles_0Name","Возвращение снарядов",""
"Scattershot_Mod_ReturningProjectiles_1Description","Снаряды застревают в месте падения и возвращаются к вам через <b>{Delay}|fmt(min_frac=0,max_frac=1) сек.</>, нанося <b>{DmgMod_UI}|round()%</> урона.",""
"Scattershot_Mod_FlowSpender_0Name","Распад потока",""
"Scattershot_Mod_FlowSpender_1Description","Тратит <me_Flow>поток</> и выпускает на <b>{MoreProjMod_UI}|round()%</> больше снарядов, также <me_Stun>оглушая</> на <b>{StunDuration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Scattershot_Mod_Doom_0Name","Рок",""
"Scattershot_Mod_Doom_1Description","При ударе с <b>{DoomChance_UI}|round()%</> шансом накладывает <b>{Doom}|round()</> <b>рока</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Scattershot_Mod_Doom_2DescriptionShort","При ударе с <b>{DoomChance_UI}|round()%</> шансом накладывает <b>{Doom}|round()</> <b>рока</>.",""
"Scattershot_Mod_ShadowDagger_0Name","Фантомные чары",""
"Scattershot_Mod_ShadowDagger_1Description","Превращает умение в чары, наносящие <b>{Damage}|round()</> <me_PoisonDam>урона ядом</>.\nТеги: +Фантомное, -Дальняя атака, +Чары",""
"Scattershot_Mod_Rupture_0Name","Разрыв",""
"Scattershot_Mod_Rupture_1Description","При ударе с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Scattershot_Mod_Rupture_2DescriptionShort","При ударе с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.",""
